경락일시,도매시장,법인,부류,품목,품종,출하지,규격,거래량,경락가
2020-02-28 16:08:34,서울가락,서울청과㈜,과실류,포도,기타포도,칠레,8kg 상자,102,47000
2020-02-28 16:06:47,서울가락,서울청과㈜,과실류,참다래(키위),그린,,10kg 파렛트,60,16000
2020-02-28 16:06:47,서울가락,서울청과㈜,과실류,참다래(키위),그린,,10kg 파렛트,60,18000
2020-02-28 16:06:47,서울가락,서울청과㈜,과실류,참다래(키위),그린,,10kg 파렛트,40,19000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,54,20000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,90,26000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,34,22000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,35,9500
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,54,17000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,8,26000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,15,27000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,15,27000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,26000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,15,28000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,10,28000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,25000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,24000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,29000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,50,28000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,22000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,22000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,6,30000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,30000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,10,30000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,몽키,필리핀,5kg 상자,1,22000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,29000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,몽키,필리핀,5kg 상자,1,20000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,5,30000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,페루,13kg 상자,1,21600
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,페루,13kg 상자,1,21600
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,페루,13kg 상자,3,21600
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,120,18000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,24000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,19000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,20000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,19000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,26000
2020-02-28 15:17:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,23000
2020-02-28 15:12:21,서울가락,서울청과㈜,과실류,곶감,곶감,중국,3kg 상자,200,10000
2020-02-28 15:12:21,서울가락,서울청과㈜,과실류,곶감,곶감,중국,3kg 상자,500,10000
2020-02-28 15:05:58,서울가락,서울청과㈜,과실류,망고,망고,캄보디아,5kg 상자,30,30000
2020-02-28 15:05:48,서울가락,서울청과㈜,과실류,레몬,레몬,멕시코,4.5kg 상자,10,34000
2020-02-28 15:05:48,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),이스라엘,15kg 상자,5,32000
2020-02-28 15:04:37,서울가락,서울청과㈜,과실류,포도,포도,칠레,8kg 상자,102,42000
2020-02-28 14:57:16,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,1,42000
2020-02-28 14:57:16,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,18,42000
2020-02-28 14:57:16,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,11,42000
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,.8kg 파렛트,400,6405
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,.8kg 파렛트,365,6405
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,.8kg 파렛트,292,8500
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,.8kg 파렛트,1020,6405
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,1kg 파렛트,55,5893
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,220,20000
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,685,18000
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,163,19947
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,58,19947
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,140,19947
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,55,19947
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,3kg 파렛트,125,28800
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,3kg 파렛트,100,28800
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,.8kg 파렛트,800,6405
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,1kg 파렛트,85,5893
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,1kg 파렛트,510,8280
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,1kg 파렛트,520,8280
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,1kg 파렛트,720,8500
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,1kg 파렛트,720,8500
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,.8kg 파렛트,284,8500
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,160,20000
2020-02-28 14:19:15,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 파렛트,800,18000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,2,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,2,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,2,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,10,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,1,95000
2020-02-28 13:49:37,서울가락,서울청과㈜,과실류,기타,과실류기타,태국,10kg 상자,3,95000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,4,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,5,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,4,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,1,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,1,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,3,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,4,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:48:47,서울가락,서울청과㈜,과실류,기타,과실류기타,베트남,10kg 상자,2,25000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,5,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,3,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,3,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,2,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,2,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,2,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,2,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,1,55000
2020-02-28 13:47:47,서울가락,서울청과㈜,과실류,블루베리,하니베리,미국,10kg 상자,2,55000
2020-02-28 13:46:44,서울가락,서울청과㈜,과일과채류,딸기,기타딸기,,10kg 상자,2,43000
2020-02-28 13:46:44,서울가락,서울청과㈜,과일과채류,딸기,기타딸기,,10kg 상자,5,43000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,페루,10kg 상자,1,60000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,페루,10kg 상자,1,60000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,베트남,10kg 상자,1,52000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,베트남,10kg 상자,2,52000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,페루,10kg 상자,5,60000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,베트남,10kg 상자,1,52000
2020-02-28 13:46:31,서울가락,서울청과㈜,과실류,망고,망고,베트남,10kg 상자,2,52000
2020-02-28 13:46:00,서울가락,서울청과㈜,과실류,리치,리치,중국,10kg 상자,2,25000
2020-02-28 13:46:00,서울가락,서울청과㈜,과실류,리치,리치,중국,10kg 상자,3,25000
2020-02-28 13:46:00,서울가락,서울청과㈜,과실류,리치,리치,중국,10kg 상자,1,25000
2020-02-28 13:46:00,서울가락,서울청과㈜,과실류,리치,리치,중국,10kg 상자,2,25000
2020-02-28 13:46:00,서울가락,서울청과㈜,과실류,리치,리치,중국,10kg 상자,1,25000
2020-02-28 13:04:12,서울가락,서울청과㈜,과실류,참다래(키위),그린,,10kg 파렛트,50,35000
2020-02-28 13:04:12,서울가락,서울청과㈜,과실류,참다래(키위),그린,,3kg 파렛트,121,8000
2020-02-28 13:04:12,서울가락,서울청과㈜,과실류,참다래(키위),그린,,3kg 파렛트,121,10000
2020-02-28 13:04:12,서울가락,서울청과㈜,과실류,망고,망고,태국,5kg 상자,5,32000
2020-02-28 13:04:12,서울가락,서울청과㈜,과실류,망고,망고,태국,5kg 상자,5,32000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,11.5kg 상자,130,19000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,11.5kg 상자,70,14000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,포도,기타포도,칠레,8kg 상자,108,50000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,114,44000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,114,44000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,포도,기타포도,칠레,8kg 상자,70,54000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,포도,기타포도,칠레,8kg 상자,44,54000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,레몬,레몬,멕시코,4.5kg 상자,5,34000
2020-02-28 13:02:07,서울가락,서울청과㈜,과실류,레몬,레몬,멕시코,4.5kg 상자,10,34000
2020-02-28 13:00:31,서울가락,서울청과㈜,과실류,포도,기타포도,칠레,8kg 상자,108,42000
2020-02-28 12:21:12,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,30,50000
2020-02-28 12:21:12,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,9,50000
2020-02-28 12:21:12,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,9,50000
2020-02-28 12:15:53,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,5,47000
2020-02-28 12:15:53,서울가락,서울청과㈜,과실류,망고,망고,페루,4kg 상자,73,21000
2020-02-28 12:15:53,서울가락,서울청과㈜,과실류,망고,망고,미국,4kg 상자,7,10000
2020-02-28 12:14:04,서울가락,서울청과㈜,과실류,포도,기타포도,칠레,8kg 상자,10,122000
2020-02-28 12:14:04,서울가락,서울청과㈜,과실류,포도,포도,칠레,8kg 상자,10,122000
2020-02-28 12:14:04,서울가락,서울청과㈜,과실류,참다래(키위),그린,,5kg 상자,54,23000
2020-02-28 12:14:04,서울가락,서울청과㈜,과실류,참다래(키위),그린,,5kg 상자,20,24000
2020-02-28 12:14:04,서울가락,서울청과㈜,과실류,망고,망고,캄보디아,5kg 상자,9,28000
2020-02-28 12:14:04,서울가락,서울청과㈜,과실류,망고,망고,캄보디아,5kg 상자,29,28000
2020-02-28 12:01:40,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,238,20000
2020-02-28 12:01:33,서울가락,서울청과㈜,과실류,바나나,바나나,페루,13kg 상자,24,32000
2020-02-28 12:01:26,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,18000
2020-02-28 12:01:26,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,23500
2020-02-28 12:01:26,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,23000
2020-02-28 12:01:26,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,10,23500
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,12,26000
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,36,26000
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,20000
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,50,23000
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,53,20000
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,24,25000
2020-02-28 12:00:58,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,24,25000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,27,22000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,18,22000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,24,20000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,3,22000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-28 11:59:33,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-28 11:55:35,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,12kg 상자,20,22000
2020-02-28 11:54:46,서울가락,서울청과㈜,과실류,선인장열매,선인장열매(일반),베트남,5kg 상자,5,27000
2020-02-28 11:54:46,서울가락,서울청과㈜,과실류,선인장열매,선인장열매(일반),베트남,5kg 상자,5,27000
2020-02-28 11:54:46,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,12kg 상자,60,22000
2020-02-28 11:54:46,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,12kg 상자,30,22000
2020-02-28 11:54:46,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,12kg 상자,10,22000
2020-02-28 11:44:33,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),미국,15kg 상자,10,32000
2020-02-28 11:44:33,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),미국,15kg 상자,10,32000
2020-02-28 11:44:33,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),미국,15kg 상자,5,32000
2020-02-28 11:44:33,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),미국,15kg 상자,7,32000
2020-02-28 11:44:33,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),미국,15kg 상자,20,32000
2020-02-28 11:42:04,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,54,13000
2020-02-28 11:42:04,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,54,28000
2020-02-28 11:42:04,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,54,22000
2020-02-28 11:41:13,서울가락,동화청과㈜,과실류,파인애플,파인애플,,12kg 상자,180,22000
2020-02-28 11:41:13,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,135,19000
2020-02-28 11:41:13,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,81,21000
2020-02-28 11:34:14,서울가락,서울청과㈜,과실류,자몽,그레이프푸룻(자몽),미국,15kg 상자,10,32000
2020-02-28 11:32:57,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,27,48000
2020-02-28 11:32:57,서울가락,서울청과㈜,과실류,파인애플,골드,필리핀,12kg 상자,70,20000
2020-02-28 11:32:01,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,18,45000
2020-02-28 11:32:01,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,10,45000
2020-02-28 11:32:01,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,18,45000
2020-02-28 11:32:01,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,7,45000
2020-02-28 11:25:52,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,50,55000
2020-02-28 11:25:52,서울가락,서울청과㈜,과실류,포도,포도,페루,8kg 상자,90,42000
2020-02-28 11:25:52,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,47,62000
2020-02-28 10:33:48,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,19,18000
2020-02-28 10:33:25,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,26,15000
2020-02-28 10:33:25,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,39,18000
2020-02-28 10:33:25,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,79,25000
2020-02-28 10:33:25,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,107,29000
2020-02-28 10:28:44,서울가락,동화청과㈜,근채류,당근,당근(수입),,10kg 상자,100,9300
2020-02-28 10:28:44,서울가락,동화청과㈜,근채류,당근,당근(수입),,10kg 상자,100,9300
2020-02-28 10:28:27,서울가락,동화청과㈜,근채류,당근,당근(수입),,10kg 상자,31,9300
2020-02-28 10:23:40,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,120,29000
2020-02-28 10:23:40,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,25,15000
2020-02-28 10:23:40,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,36,20000
2020-02-28 10:23:40,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,71,25000
2020-02-28 10:14:05,서울가락,서울청과㈜,서류,고구마,밤고구마,,8kg 상자,2314,16100
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,5,55000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,5,55000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,10,66000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,10,66000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,6,66000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,2,58000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,3,28000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,20,58000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,2,55000
2020-02-28 10:09:38,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,4,28000
2020-02-28 09:55:29,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,100,2100
2020-02-28 09:55:29,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,400,1100
2020-02-28 09:55:29,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,100,1100
2020-02-28 09:55:29,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,100,2100
2020-02-28 09:55:29,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,200,1100
2020-02-28 09:55:29,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,200,1100
2020-02-28 09:55:29,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,150,1100
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,2kg 상자,10,8500
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,8,4000
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,40,6000
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,2kg 상자,10,8500
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,16,4000
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,32,6000
2020-02-28 09:55:10,서울가락,서울청과㈜,과실류,감귤,기타감귤,,1.5kg 상자,20,7500
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,참외,참외,,1kg 상자,80,6500
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,.8kg 상자,30,6000
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,120,6000
2020-02-28 09:55:10,서울가락,서울청과㈜,과실류,감귤,하우스감귤,,.5kg 상자,50,3000
2020-02-28 09:55:10,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,2kg 상자,10,8500
