경락일시,도매시장,법인,부류,품목,품종,출하지,규격,거래량,경락가
2020-02-27 12:07:48,서울가락,서울청과㈜,과실류,블루베리,하니베리,칠레,1.5kg 상자,10,22000
2020-02-27 12:07:48,서울가락,서울청과㈜,과실류,블루베리,하니베리,칠레,1.5kg 상자,30,22000
2020-02-27 12:07:32,서울가락,서울청과㈜,과실류,블루베리,하니베리,칠레,1.5kg 상자,5,23000
2020-02-27 12:07:32,서울가락,서울청과㈜,과실류,블루베리,하니베리,칠레,1.5kg 상자,10,23000
2020-02-27 12:07:32,서울가락,서울청과㈜,과실류,블루베리,하니베리,칠레,1.5kg 상자,5,23000
2020-02-27 12:06:46,서울가락,서울청과㈜,과실류,포도,기타포도,페루,8kg 상자,114,33000
2020-02-27 12:06:25,서울가락,서울청과㈜,과실류,곶감,곶감,중국,3kg 상자,200,10000
2020-02-27 12:06:12,서울가락,서울청과㈜,과실류,선인장열매,선인장열매(일반),베트남,5kg 상자,5,27000
2020-02-27 12:06:12,서울가락,서울청과㈜,과실류,레몬,레몬,멕시코,4.5kg 상자,5,34000
2020-02-27 12:04:40,서울가락,서울청과㈜,과실류,망고,망고,캄보디아,5kg 상자,20,28000
2020-02-27 11:46:38,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,30,23500
2020-02-27 11:46:38,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,18000
2020-02-27 11:46:38,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,10,23500
2020-02-27 11:46:38,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,23000
2020-02-27 11:46:09,서울가락,서울청과㈜,과실류,바나나,바나나,페루,13kg 상자,24,32000
2020-02-27 11:46:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,354,20000
2020-02-27 11:46:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,20000
2020-02-27 11:46:00,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,60,20000
2020-02-27 11:44:22,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,24,25000
2020-02-27 11:44:22,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,54,24000
2020-02-27 11:44:22,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,96,25000
2020-02-27 11:44:22,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,54,26000
2020-02-27 11:44:22,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,6,20000
2020-02-27 11:44:22,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,18,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,10,22000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,22000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,26000
2020-02-27 11:41:02,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,26000
2020-02-27 11:34:03,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,500,1100
2020-02-27 11:34:03,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,100,2100
2020-02-27 11:34:03,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,200,1100
2020-02-27 11:34:03,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,100,2100
2020-02-27 11:34:03,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,500,2100
2020-02-27 11:34:03,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,100,2100
2020-02-27 11:34:03,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,150,1100
2020-02-27 11:34:03,서울가락,서울청과㈜,서류,고구마,밤고구마,,.8kg 상자,100,2100
2020-02-27 11:34:03,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,200,1100
2020-02-27 11:34:03,서울가락,서울청과㈜,조미채소류,대파,대파(일반),,1kg 상자,300,1100
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,40,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,감귤,하우스감귤,,.5kg 상자,300,3000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,망고,망고,페루,.5kg 상자,70,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,사과,후지,,2kg 상자,300,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,2kg 상자,5,8500
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,감귤,기타감귤,,1.5kg 상자,30,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,딸기,설향,,.5kg 상자,20,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,20,4000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,16,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,사과,후지,,2kg 상자,200,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,감귤,기타감귤,,1.5kg 상자,30,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,딸기,설향,,.5kg 상자,20,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,12,4000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,20,4000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,16,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,사과,후지,,2kg 상자,200,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,감귤,기타감귤,,1.5kg 상자,30,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,2kg 상자,5,8500
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,감귤,기타감귤,,1.5kg 상자,30,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,딸기,설향,,.5kg 상자,20,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,참외,참외,,1kg 상자,200,6500
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,딸기,설향,,.5kg 상자,500,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,20,4000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,토마토(일반),,2kg 상자,20,8500
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,감귤,기타감귤,,1.5kg 상자,50,7500
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,망고,망고,페루,.5kg 상자,70,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,망고,망고,페루,.5kg 상자,50,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,망고,망고,페루,.5kg 상자,40,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,망고,망고,페루,.5kg 상자,90,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,딸기,설향,,.5kg 상자,20,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,토마토,기타토마토,,.8kg 상자,20,4000
2020-02-27 11:33:31,서울가락,서울청과㈜,과일과채류,방울토마토,방울토마토,,1kg 상자,24,6000
2020-02-27 11:33:31,서울가락,서울청과㈜,과실류,사과,후지,,2kg 상자,200,7500
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,15,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,14,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,10,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,16,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,18,8000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,20,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,5,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,9,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,20,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,6,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,3,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,3,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,65,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,28,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,32,8000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,20,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,17,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,3kg 상자,1,4000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,5kg 상자,1,4000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,55,8000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,71,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,52,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,18,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,50,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,2,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,33,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,9,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,46,10000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,오렌지,네블,미국,17kg 상자,50,48000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,아보카도,아보카도,멕시코,11kg 상자,96,62400
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,아보카도,아보카도,멕시코,11kg 상자,48,67200
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,5,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,1,12000
2020-02-27 11:29:29,서울가락,서울청과㈜,과실류,바나나,바나나,필리핀,13kg 상자,8,12000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,5,55000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,15,66000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,10,66000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,15,66000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,1,28000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,6,28000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,5,55000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,3,28000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,16,58000
2020-02-27 10:50:36,서울가락,서울청과㈜,조미채소류,마늘,깐마늘,,20kg 비닐봉지,2,58000
2020-02-27 10:49:45,서울가락,동화청과㈜,과실류,참다래(키위),참다래(키위),,10kg 상자,80,40000
2020-02-27 10:48:22,서울가락,동화청과㈜,과실류,용과,용과(일반),,5kg 상자,50,20000
2020-02-27 10:46:49,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,117,22000
2020-02-27 10:46:49,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,45,28000
2020-02-27 10:44:38,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,54,19000
2020-02-27 10:44:38,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,54,13000
2020-02-27 10:44:38,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,162,21000
2020-02-27 10:42:16,서울가락,동화청과㈜,과실류,파인애플,파인애플,,10kg 상자,300,14000
2020-02-27 10:42:16,서울가락,동화청과㈜,과실류,파인애플,파인애플,,12kg 상자,120,22000
2020-02-27 10:42:15,서울가락,㈜중앙청과,과실류,배,황금,전라북도 전주시,5kg 상자,60,17050
2020-02-27 10:42:15,서울가락,㈜중앙청과,과실류,배,황금,전라북도 전주시,5kg 상자,298,16000
2020-02-27 10:42:15,서울가락,㈜중앙청과,과실류,배,황금,전라북도 전주시,2.72kg 상자,744,9715
2020-02-27 10:42:15,서울가락,㈜중앙청과,과실류,배,황금,전라북도 전주시,2.72kg 상자,1632,9285
2020-02-27 10:42:15,서울가락,㈜중앙청과,과실류,배,황금,전라북도 전주시,10kg 상자,19,33700
2020-02-27 10:42:15,서울가락,㈜중앙청과,과실류,배,황금,전라북도 전주시,2.72kg 상자,456,9190
2020-02-27 10:41:30,서울가락,㈜중앙청과,과실류,배,신고,전라북도 전주시,15kg 상자,602,40000
2020-02-27 10:41:30,서울가락,㈜중앙청과,과실류,배,신고,전라북도 전주시,15kg 상자,29,35000
2020-02-27 10:38:10,서울가락,㈜중앙청과,과실류,배,신고,전라북도 전주시,15kg 상자,336,47000
2020-02-27 10:36:05,서울가락,동화청과㈜,근채류,당근,당근(수입),,10kg 상자,80,7900
2020-02-27 10:34:09,서울가락,동화청과㈜,근채류,당근,당근(일반),제주도 제주시,20kg 상자,300,17500
2020-02-27 10:33:17,서울가락,㈜중앙청과,과일과채류,방울토마토,대추방울,전라남도 담양군,1kg 상자,338,5000
2020-02-27 10:33:17,서울가락,㈜중앙청과,과일과채류,방울토마토,대추방울,전라남도 담양군,1kg 상자,114,5000
2020-02-27 10:33:17,서울가락,㈜중앙청과,과일과채류,방울토마토,대추방울,전라남도 담양군,1kg 상자,86,5000
2020-02-27 10:29:11,서울가락,㈜중앙청과,과실류,배,신고,경기도 안성시,15kg 상자,587,44500
2020-02-27 10:29:11,서울가락,㈜중앙청과,과실류,배,신고,경기도 안성시,15kg 상자,383,36000
2020-02-27 10:29:11,서울가락,㈜중앙청과,과실류,배,신고,경기도 안성시,15kg 상자,110,32000
2020-02-27 10:28:42,서울가락,㈜중앙청과,과실류,배,신고,전라북도 전주시,5kg 상자,2176,16525
2020-02-27 10:28:42,서울가락,㈜중앙청과,과실류,배,신고,전라북도 전주시,10.9kg 상자,264,30435
2020-02-27 10:27:57,서울가락,㈜중앙청과,과실류,배,신고,전라북도 전주시,5kg 상자,2720,16525
2020-02-27 10:16:06,서울가락,동화청과㈜,과실류,포도,네오마스캇,,8kg 상자,44,30000
2020-02-27 10:01:22,서울가락,㈜중앙청과,과일과채류,딸기,기타딸기,경상남도 산청군,2kg 상자,9,20000
2020-02-27 10:01:22,서울가락,㈜중앙청과,과일과채류,딸기,기타딸기,경상남도 산청군,1kg 상자,5,20000
2020-02-27 10:01:22,서울가락,㈜중앙청과,과일과채류,딸기,기타딸기,경상남도 산청군,1kg 상자,11,20000
2020-02-27 10:01:22,서울가락,㈜중앙청과,과일과채류,딸기,기타딸기,경상남도 산청군,1kg 상자,30,20000
2020-02-27 10:01:22,서울가락,㈜중앙청과,과일과채류,딸기,기타딸기,경상남도 산청군,1kg 상자,8,20000
2020-02-27 10:01:22,서울가락,㈜중앙청과,과일과채류,딸기,기타딸기,경상남도 산청군,1kg 상자,17,20000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,9,30000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,파인애플,골드,필리핀,12kg 상자,15,22000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,7kg 상자,47,5500
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,페루,7kg 상자,131,5500
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,108,28000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,52,25000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,26,28000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,파인애플,골드,필리핀,12kg 상자,45,21000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,블루베리,하니베리,칠레,1.5kg 상자,36,45600
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,블루베리,하니베리,칠레,1.5kg 상자,36,45600
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,5,30000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,54,17000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,54,25000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,7,23000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,20,23000
2020-02-27 09:45:50,서울가락,㈜중앙청과,과실류,바나나,바나나,필리핀,13kg 상자,13,30000
2020-02-27 09:43:51,서울가락,㈜중앙청과,과실류,포도,포도,칠레,8kg 상자,114,33000
2020-02-27 09:43:51,서울가락,㈜중앙청과,과실류,포도,포도(수입),칠레,8kg 상자,180,47000
2020-02-27 09:43:51,서울가락,㈜중앙청과,과실류,포도,포도(수입),칠레,8kg 상자,90,47000
2020-02-27 09:43:51,서울가락,㈜중앙청과,과실류,버찌,버찌,칠레,5kg 상자,20,75000
2020-02-27 09:21:06,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,16,30000
2020-02-27 09:21:02,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,82,20000
2020-02-27 09:20:56,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,54,17000
2020-02-27 09:20:56,서울가락,동화청과㈜,과실류,바나나,바나나,,13kg 상자,38,23000
2020-02-27 09:18:51,서울가락,서울청과㈜,과실류,감귤,하우스감귤,,6kg 상자,70,27600
2020-02-27 09:17:33,서울가락,동화청과㈜,과실류,블루베리,하니베리,,1kg 상자,60,20000
2020-02-27 09:17:33,서울가락,동화청과㈜,과실류,버찌,버찌,,5kg 상자,20,97000
2020-02-27 09:17:33,서울가락,동화청과㈜,과실류,버찌,버찌,,5kg 상자,20,100000
2020-02-27 09:17:33,서울가락,동화청과㈜,과실류,버찌,버찌,,5kg 상자,5,140000
2020-02-27 09:17:33,서울가락,동화청과㈜,과실류,버찌,버찌,,5kg 상자,40,82000
2020-02-27 09:17:20,서울가락,동화청과㈜,과실류,석류,석류(수입),,5kg 상자,72,26000
2020-02-27 09:17:20,서울가락,동화청과㈜,과실류,레몬,레몬,,18kg 상자,36,50000
2020-02-27 09:17:20,서울가락,동화청과㈜,과실류,레몬,레몬,,18kg 상자,27,52000
2020-02-27 09:17:20,서울가락,동화청과㈜,과실류,레몬,레몬,,18kg 상자,108,46000
2020-02-27 09:17:20,서울가락,동화청과㈜,과실류,석류,석류(수입),,5kg 상자,48,32000
2020-02-27 09:17:20,서울가락,동화청과㈜,과실류,석류,석류(수입),,5kg 상자,48,26000
2020-02-27 09:17:06,서울가락,동화청과㈜,과실류,참다래(키위),그린,제주도 제주시,5kg 상자,150,34000
2020-02-27 09:17:06,서울가락,동화청과㈜,과실류,참다래(키위),그린,제주도 제주시,10kg 상자,50,32000
2020-02-27 09:17:06,서울가락,동화청과㈜,과실류,참다래(키위),그린,제주도 제주시,10kg 상자,50,32000
2020-02-27 09:15:12,서울가락,㈜중앙청과,과실류,감귤,하우스감귤,제주도 서귀포시,5kg 상자,135,19000
2020-02-27 09:15:12,서울가락,㈜중앙청과,과실류,감귤,하우스감귤,제주도 서귀포시,5kg 상자,14,17000
2020-02-27 09:13:26,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 상자,26,13000
2020-02-27 09:13:26,서울가락,서울청과㈜,과일과채류,딸기,설향,,2kg 상자,2,9000
